2017-02-08 13:48:40, 166.12, 21.6
2017-02-08 13:48:41, 166.97, 21.6
2017-02-08 13:48:42, 166.97, 21.6
2017-02-08 13:48:43, 166.12, 21.6
2017-02-08 13:48:44, 166.12, 21.6
2017-02-08 13:48:45, 166.97, 21.6
2017-02-08 13:48:46, 165.50, 21.6
2017-02-08 13:48:47, 165.50, 21.6
2017-02-08 13:48:48, 164.03, 21.6
2017-02-08 13:48:49, 164.03, 21.6
2017-02-08 13:48:50, 164.03, 21.6
2017-02-08 13:48:51, 164.03, 21.6
2017-02-08 13:48:52, 164.87, 21.6
2017-02-08 13:48:53, 164.87, 21.6
2017-02-08 13:48:54, 164.87, 21.6
2017-02-08 13:48:55, 164.87, 21.6
2017-02-08 13:48:56, 165.50, 21.6
2017-02-08 13:48:57, 165.50, 21.6
2017-02-08 13:48:58, 164.87, 21.6
2017-02-08 13:48:59, 163.41, 21.6
2017-02-08 13:49:00, 164.25, 21.6
2017-02-08 13:49:01, 163.41, 21.6
2017-02-08 13:49:02, 162.79, 21.6
2017-02-08 13:49:03, 162.79, 21.6
2017-02-08 13:49:04, 162.79, 21.6
2017-02-08 13:49:05, 162.79, 21.6
2017-02-08 13:49:06, 162.79, 21.6
2017-02-08 13:49:07, 164.25, 21.6
2017-02-08 13:49:08, 164.25, 21.6
2017-02-08 13:49:09, 164.25, 21.6
2017-02-08 13:49:10, 163.41, 21.6
2017-02-08 13:49:11, 163.41, 21.6
2017-02-08 13:49:12, 163.41, 21.6
2017-02-08 13:49:13, 164.25, 21.6
2017-02-08 13:49:14, 164.25, 21.6
2017-02-08 13:49:15, 164.25, 21.6
2017-02-08 13:49:16, 163.41, 21.6
2017-02-08 13:49:17, 163.41, 21.6
2017-02-08 13:49:18, 164.87, 21.6
2017-02-08 13:49:19, 164.87, 21.6
2017-02-08 13:49:20, 164.87, 21.6
2017-02-08 13:49:21, 164.87, 21.6
2017-02-08 13:49:22, 163.41, 21.6
2017-02-08 13:49:23, 163.41, 21.6
2017-02-08 13:49:24, 164.87, 21.6
2017-02-08 13:49:25, 163.41, 21.6
2017-02-08 13:49:26, 163.41, 21.6
2017-02-08 13:49:27, 164.25, 21.6
2017-02-08 13:49:28, 164.25, 21.6
2017-02-08 13:49:29, 163.41, 21.6
2017-02-08 13:49:30, 163.41, 21.6
2017-02-08 13:49:31, 163.41, 21.6
2017-02-08 13:49:32, 164.25, 21.6
2017-02-08 13:57:26, 166.12, 21.7
2017-02-08 13:57:26, 166.97, 21.6
2017-02-08 13:57:26, 165.50, 21.6
2017-02-08 13:57:26, 165.50, 21.6
2017-02-08 13:57:26, 165.50, 21.6
2017-02-08 13:57:26, 165.50, 21.6
2017-02-08 13:57:26, 165.50, 21.6
2017-02-08 13:57:26, 165.50, 21.6
2017-02-08 13:57:26, 165.50, 21.6
2017-02-08 13:57:26, 166.97, 21.6
2017-02-08 13:57:27, 166.12, 21.6
2017-02-08 13:57:28, 166.97, 21.6
2017-02-08 13:57:29, 166.12, 21.6
2017-02-08 13:57:30, 167.60, 21.6
2017-02-08 13:57:31, 166.12, 21.6
2017-02-08 13:57:32, 166.12, 21.6
2017-02-08 13:57:33, 166.12, 21.6
2017-02-08 13:57:34, 166.12, 21.6
2017-02-08 14:01:39, 166.34, 21.7
2017-02-08 14:01:39, 164.87, 21.6
2017-02-08 14:01:39, 164.87, 21.6
2017-02-08 14:01:39, 164.87, 21.6
2017-02-08 14:01:39, 164.87, 21.6
2017-02-08 14:01:39, 164.03, 21.6
2017-02-08 14:01:39, 164.87, 21.6
2017-02-08 14:01:40, 166.34, 21.6
2017-02-08 14:01:41, 167.20, 21.6
2017-02-08 14:01:42, 166.34, 21.6
2017-02-08 14:01:43, 165.50, 21.6
2017-02-08 14:01:44, 164.87, 21.6
2017-02-08 14:01:45, 164.87, 21.6
2017-02-08 14:01:46, 165.72, 21.6
2017-02-08 14:01:47, 164.87, 21.6
2017-02-08 14:01:48, 164.87, 21.6
2017-02-08 14:01:49, 164.87, 21.6
2017-02-08 14:01:50, 165.72, 21.6
2017-02-08 14:01:51, 164.25, 21.6
2017-02-08 14:01:52, 164.25, 21.6
2017-02-08 14:06:21, 167.60, 21.6
2017-02-08 14:06:21, 167.60, 21.6
2017-02-08 14:06:21, 166.12, 21.6
